Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Albania,ALB,Human capital (constant 2018 US$),NW.HCA.TO,44861001529.9015,43430547992.2308,37131131818.8883,38792147742.2448,42196257451.8409,43611277218.6374,47629933713.3203,48529940023.6471,52074804528.6809,52251375958.6172,54424482556.1464,56861772240.407,59397609546.3564,63436725070.2658,66109242012.4521,68056509546.5039,68535249253.0455,70752286969.9318,71600306390.9145,72487665593.7119,73727868221.5645,75716975792.8058,78045555079.2836,81214984639.6904
Albania,ALB,Human capital per capita (constant 2018 US$),NW.HCA.PC,14072.7858380309,13708.9948217808,11794.0971021609,12399.4808239796,13573.2617291556,14118.1275588195,15564.4578634346,15906.1884502663,17132.0339571449,17262.1172605782,18072.2953664241,19001.129218825,19999.0806606011,21523.5719947945,22582.0027171308,23362.8626592475,23590.584884335,24393.9672376102,24731.6169541122,25090.0160027856,25593.7068908403,26326.2575941547,27160.8571415141,28333.6814987602
Albania,ALB,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,3468.85762831714,3355.54905639016,2868.99731747057,3013.39056132053,3259.89287632051,3424.00717010251,3783.82054567262,3906.69937846368,2016.02028326023,2086.84569462626,2222.11545577313,2323.01295913024,2465.24747179334,2664.12585507368,2825.33557380065,2889.1498613106,2848.52301861255,2930.23448025474,2954.27306351879,2957.42019542181,2987.54454097286,3072.50390648165,3178.41652452266,3312.9269291563
Albania,ALB,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,6507.93123327619,6353.73677617174,5466.6915395155,5901.07241937683,6492.73039341283,6872.01912974779,7607.77077243898,7820.39268675854,10641.0640386906,10969.6653343867,11689.3498287731,12268.4763023794,13086.0212100865,14232.0278603574,15253.19192328,15789.921232602,15798.5445700258,16473.602645391,16810.13403835,16991.3817485389,17307.0124774391,17817.1035161988,18445.944554101,19245.1888263083
Albania,ALB,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,4893.00627518049,4737.85666954111,4059.32053470641,4191.44468502038,4536.97205311183,4695.0705623705,5169.87607800543,5298.90071526474,2728.79022313282,2759.03532002717,2886.73594288008,3025.04210655682,3170.33189029681,3393.76082927693,3529.14448450936,3613.60643002109,3603.69391842101,3683.80972521026,3696.74381873511,3719.6078360264,3767.62790316731,3872.14214534549,3992.18810881424,4161.13728012241
Albania,ALB,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,9179.77956285044,8971.13815223974,7734.7765674545,8208.03613895919,9036.28967604379,9423.05699644895,10394.5817854292,10607.2877350016,14403.2437340121,14503.081940551,15185.559423544,15976.0871122682,16828.7487703042,18129.8111655176,19052.8582326215,19749.2562292264,19986.890965914,20710.1575123999,21034.873135377,21370.4081667593,21826.078987673,22454.1154488092,23168.6690326998,24172.5442186378
Albania,ALB,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,1424.14864686335,1382.30761315094,1190.32321723585,1178.05412369985,1277.07917679131,1271.063392268,1386.05553233283,1392.20133680107,712.769939872599,672.189625400904,664.62048710695,702.029147426594,705.08441850348,729.63497420325,703.808910708701,724.456568710486,755.170899808442,753.575244955524,742.47075521634,762.187640604563,780.083362194467,799.638238863814,813.771584291607,848.210350966113
Albania,ALB,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,2671.84832957424,2617.401376068,2268.085027939,2306.96371958234,2543.55928263096,2551.03786670116,2786.8110129902,2786.89504824303,3762.17969532152,3533.41660616424,3496.20959477091,3707.61080988872,3742.72756021775,3897.7833051602,3799.66630934151,3959.33499662444,4188.34639588811,4236.5548670089,4224.73909702702,4379.02641822031,4519.06651023384,4637.01193261041,4722.72447859877,4927.35539232954
Albania,ALB,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,11057968845.8273,10630490143.7629,9032409743.64355,9427482772.80813,10134283256.2619,10576850596.6402,11579145470.7126,11919378870.6865,6127927509.32232,6316754620.0463,6691871807.55985,6951725461.80631,7321826900.43323,7852015430.42062,8271223573.67731,8416154218.14486,8275514831.05809,8498855016.76533,8552892312.00874,8544294516.27392,8606228521.81413,8836831557.93578,9133043211.3053,9496094239.48733
Albania,ALB,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,20745879058.5381,20128847780.2257,17210681106.7174,18461682096.193,20184457406.9732,21227852636.3074,23281094708.0069,23860096291.2272,32344748509.0284,33204507817.6033,35202325047.8024,36713991953.2567,38865705456.3174,41946254961.2215,44654009166.0487,45996372138.9155,45897852692.1162,47780053586.2947,48666884573.3547,49089868975.2308,49856362764.7964,51243789240.0429,53003628500.5934,55163947367.1982
