Country.Name,Continent,Country Code,Year,Human capital,Human capital per capita,"Human capital per capita, employed female","Human capital per capita, employed male","Human capital per capita, female","Human capital per capita, male","Human capital per capita, self-employed female","Human capital per capita, self-employed male","Human capital, employed female","Human capital, employed male","Human capital, female","Human capital, male","Human capital, self-employed female","Human capital, self-employed male",Natural capital,Natural capital per capita,"Natural capital per capita, agricultural land","Natural capital per capita, agricultural land: cropland","Natural capital per capita, agricultural land: pastureland","Natural capital per capita, fisheries","Natural capital per capita, forests: ecosystem services","Natural capital per capita, forests: timber","Natural capital per capita, fossil fuels","Natural capital per capita, mangroves","Natural capital per capita, nonrenewable assets","Natural capital per capita, nonrenewable assets: coal","Natural capital per capita, nonrenewable assets: gas","Natural capital per capita, nonrenewable assets: minerals","Natural capital per capita, nonrenewable assets: oil","Natural capital per capita, protected areas","Natural capital per capita, renewable","Natural capital, agricultural land","Natural capital, agricultural land: cropland","Natural capital, agricultural land: pastureland","Natural capital, fisheries","Natural capital, forests: ecosystem services","Natural capital, forests: timber","Natural capital, fossil fuels","Natural capital, mangroves","Natural capital, nonrenewable assets","Natural capital, nonrenewable assets: coal","Natural capital, nonrenewable assets: gas","Natural capital, nonrenewable assets: minerals","Natural capital, nonrenewable assets: oil","Natural capital, protected areas","Natural capital, renewable",Net foreign assets,Net foreign assets per capita,Produced capital,Produced capital per capita,Total wealth,Total wealth per capita
Kyrgyz Republic,Asia,KGZ,2016,32868256083.5194,5406.40777753423,1305.09978794048,2061.8669826882,2095.62556587459,3310.78221165965,790.525777934118,1248.91522897144,7934354160.78414,12535120321.2529,12740355627.7346,20127900455.7848,4806001466.95047,7592780134.53189,31342673275.4201,5155.46891609838,3941.92863080658,1226.29782120393,2715.63080960265,0,163.509889157971,3.72028394385689,109.846890616238,0,676.82275137223,38.4769153203354,5.8654720464814,566.975860755991,65.5045032494217,369.487360817744,4478.64616472615,23964955110.9886,7455277604.00931,16509677506.9793,0,994058371.135885,22617466.236678,667814171.501422,0,4114743916.96747,233920406.689979,35659137.3065837,3446929745.46605,398234627.504859,2246298410.09148,27227929358.4526,-7712774400.2441,-1268.65275108876,34048897515.6874,5600.60819404349,90547052474.3828,14893.8321365874
Kyrgyz Republic,Asia,KGZ,2010,26561981178.0709,4875.63670002587,1159.00566947794,1854.45049726555,1875.21910555989,3000.41759446596,716.213436081959,1145.96709720042,6314146986.74888,10102860864.053,10216006165.1797,16345975012.8911,3901859178.43091,6243114148.83817,29280486035.9004,5374.63720624467,4194.99757030749,1608.93172410583,2586.06584620166,0,168.522431521405,3.88928670118585,169.03523584711,0,636.927543181415,53.5555259441147,10.6741856939311,467.892307334305,104.805524209064,370.300374533182,4737.70966306326,22853927263.2782,8765299139.75615,14088628123.522,0,918093354.685461,21188445.0193904,920887061.37147,0,3469917562.49803,291765149.790943,58151896.2419671,2549030501.12656,570970015.338561,2017359410.41932,25810568473.4023,-2230775284.55157,-409.474345078208,26893158080.2935,4936.42652770674,80504850009.7133,14777.2260888991
Kyrgyz Republic,Asia,KGZ,2004,21261884227.7355,4165.15842806346,808.936711371823,1298.44643459879,1598.8310277524,2566.32740031106,789.894316380575,1267.88096571226,4129379230.53975,6628179514.69646,8161552747.36765,13100331480.3678,4032173516.82792,6472151965.67138,25278631427.3326,4952.03076132439,3915.61156923532,1391.76803750225,2523.84353173307,0,211.891438210081,4.95265657561863,134.49916323269,0,464.134159285924,22.5983421152316,8.43552865940867,329.634996053234,103.46529245805,355.440938017446,4487.89660203847,19988022377.4755,7104558301.03775,12883464076.4378,0,1081642224.631,25281826.0215604,686577878.553914,0,2369265642.90686,115357756.995623,43060843.1476834,1682687764.35294,528159278.410608,1814419356.29766,22909365784.4258,-4129357399.1065,-808.93243463994,22819573482.6443,4470.3064788615,65230731738.6059,12778.5632336094
Kyrgyz Republic,Asia,KGZ,2009,27163204789.8321,5045.82779890255,1135.33842295121,1825.47734816484,1934.84587307842,3110.98192582413,799.507450127212,1285.50457765929,6111867332.27322,9827092208.3758,10415855788.5431,16747349001.289,4303988456.26982,6920256792.91328,28129806912.9594,5225.383484658,4185.7291974339,1611.09573287378,2574.63346456012,0,190.231201215574,3.65132655707478,182.011289831159,0,477.641927242305,45.7612697849709,11.6286161792795,295.630637411147,124.621403866908,368.129832209146,4747.7415574157,22533035988.5459,8673011658.7794,13860024329.7665,0,1024071625.5038,19656186.2547007,979821376.548076,0,2571289786.9235,246346643.633434,62600329.4779153,1591468410.37543,670874403.436727,1981753325.7315,25558517126.0359,-2910755301.99614,-540.700927311526,26149327141.0144,4857.49022737249,78531583541.8097,14588.0005836215
Lao PDR,Asia,LAO,2013,124633754288.307,19053.3499571808,2092.67106221648,3006.05330567615,7820.07247631543,11233.2774808654,5727.40141409893,8227.22417518924,13688797589.9609,19663508512.6326,51153471369.612,73480282918.6947,37464673779.651,53816774406.0621,94211519799.6993,14402.5594590466,4870.76376952835,4181.94292125105,688.820848277306,0,1695.53568569865,1563.06552600154,66.7193556733,0,4317.56450110245,66.7193556733,0,4250.84514542915,0,1955.6299767156,10084.9949579441,31861146528.6709,27355359958.5512,4505786570.11973,0,11091014363.0033,10224486777.496,436431588.14318,0,28242501941.3195,436431588.14318,0,27806070353.1763,0,12792370189.2097,65969017858.3798,-12426468470.782,-1899.6928549387,30846598956.6702,4715.66509623619,237265404573.894,36271.8816575249
Lao PDR,Asia,LAO,2018,167309892815.297,23693.2276375704,2579.26915662774,3761.09814787234,9638.43391583506,14054.7937217353,7059.16475920729,10293.695573863,18213527204.4109,26559020898.8875,68061868565.7067,99248024249.59,49848341361.2956,72689003350.7024,76623397808.9283,10850.8563128137,4813.10223905743,4266.23692678384,546.865312273595,0,1850.27245692893,1489.96145203947,0,0,1125.4310007928,0,0,1125.4310007928,0,1572.08916399508,9725.42531202092,33987755152.8197,30126061922.1426,3861693230.67718,0,13065711906.5109,10521373223.3069,0,0,7947238890.11539,0,0,7947238890.11539,0,11101318636.1754,68676158918.8129,-23807550000,-3371.45456345225,48770222707.6296,6906.48932411023,268895963331.855,38079.1187110421
Lao PDR,Asia,LAO,1999,49989132356.869,9548.39133017551,833.01108699356,1183.38401574594,3944.62168162536,5603.76964855019,3111.6105946318,4420.38563280425,4361101262.24739,6195424773.29942,20651459342.4106,29337673014.4586,16290358080.1632,23142248241.1592,43679831749.6194,8343.25596619963,3685.18804816622,3083.35339259226,601.834655573964,0,1825.05609879695,1542.72382407386,4.62162906005614,0,4.62162906005614,4.62162906005614,0,0,0,1285.66636610253,8338.63433713957,19293234507.2148,16142421850.4943,3150812656.72053,0,9554800146.61223,8076693001.4698,24195827.2130487,0,24195827.2130487,24195827.2130487,0,0,0,6730908267.10944,43655635922.4063,-9467640378.02128,-1808.40776865966,8765801272.72717,1674.34994224396,92967125001.1943,17757.5894699594
Lao PDR,Asia,LAO,2006,71839125953.4304,12288.4393788772,1375.34364104782,1913.07364227823,5139.50192508603,7148.93745379123,3764.15828403822,5235.863811513,8040360700.99497,11183970080.2081,30045908577.1954,41793217376.2351,22005547876.2004,30609247296.027,54783203032.4678,9370.93903232628,4130.56062570731,3565.99367887652,564.566946830793,0,1553.90037233712,1184.91278483347,39.8390272859707,0,1027.84778262464,39.8390272859707,0,988.008755338672,0,1473.71746682374,8343.09124970164,24147563079.3712,20847062930.2443,3300500149.12688,0,9084216565.31035,6927087823.68254,232901901.601804,0,6008874197.95957,232901901.601804,0,5775972296.35777,0,8615461366.14415,48774328834.5083,-8385996728.99771,-1434.46640069861,15140105101.7154,2589.79019111209,133376437358.616,22814.702201617
Lao PDR,Asia,LAO,2008,84765612085.528,14018.6768947822,1565.94435942913,2185.4888347164,5851.75501573706,8166.92187904514,4285.81065630793,5981.43304432873,9468670482.61135,13214820497.7729,35383338913.256,49382273172.2719,25914668430.6447,36167452674.499,61853678884.2948,10229.4635489405,4160.05503002978,3511.79081033118,648.264219698604,0,1583.29156580046,1242.91326268427,87.2430255360444,0,1502.77603516272,87.2430255360444,0,1415.53300962668,0,1740.4276552633,8726.68751377782,25154271945.6787,21234464549.5647,3919807396.11397,0,9573562447.60039,7515424192.41199,527525423.066757,0,9086715629.73562,527525423.066757,0,8559190206.66886,0,10523704668.8682,52766963254.5592,-10188995053.4749,-1685.07282638481,19637048957.5978,3247.60758202067,156067344873.946,25810.6751993586
Lao PDR,Asia,LAO,2011,111587957334.116,17579.6422998159,1946.69021283019,2757.66627956322,7274.55873410991,10305.083565706,5327.86852127972,7547.41728614273,12356746554.1839,17504471473.1683,46175748960.1978,65412208373.9174,33819002406.0139,47907736900.7492,78304113288.4298,12336.0829887152,4784.22415223189,4139.07516137607,645.148990855821,0,1597.51453834431,1551.64749394481,107.860580480288,0,2580.07473407418,107.860580480288,0,2472.21415359389,0,1822.62207011998,9756.00825464099,30368183349.3101,26273056904.8704,4095126444.43971,0,10140330565.6146,9849186428.19677,684652261.25752,0,16377197239.5431,684652261.25752,0,15692544978.2855,0,11569215705.7652,61926916048.8867,-11149573594.1214,-1756.51136791803,25242508384.1782,3976.72185014796,203985005412.602,32135.935770761
Lao PDR,Asia,LAO,2000,54486194613.6907,10234.6478226968,893.910495602944,1267.40579677924,4233.00335066861,6001.64447202812,3339.09285506566,4734.23867524888,4758911305.4414,6747288240.31363,22535239937.9545,31950954675.7361,17776328632.5131,25203666435.4225,44298046579.2174,8320.91338340203,3751.31574504604,3175.01112768138,576.304617364661,0,1802.96134966073,1388.88163271228,6.33580230789177,0,6.33580230789177,6.33580230789177,0,0,0,1371.41885367508,8314.57758109414,19970879631.9016,16902806740.4374,3068072891.46425,0,9598425337.18884,7393989148.07037,33729910.7465234,0,33729910.7465234,33729910.7465234,0,0,0,7301022551.31004,44264316668.4709,-8330958324.78782,-1564.88125266033,9236826847.51273,1735.03894800848,99690109715.633,18725.7189014469
Lao PDR,Asia,LAO,2007,76629262069.1129,12889.8119998885,1441.6205929335,2007.72551623283,5387.1713159488,7502.64068393965,3945.5507230153,5494.91516770682,8570359460.7188,11935823792.2774,32026453340.4072,44602808728.7057,23456093879.6884,32666984936.4283,58371358868.5804,9818.64919063723,4079.79517095316,3474.34753515331,605.447635799855,0,1564.91480490058,1200.90418104877,60.8497918326429,0,1370.39259406745,60.8497918326429,0,1309.54280223481,0,1602.64243966727,8448.25659656978,24254170141.9677,20654815430.4146,3599354711.55308,0,9303337139.56407,7139312909.31753,361748848.255886,0,8146912711.3161,361748848.255886,0,7785163863.06021,0,9527625966.41509,50224446157.2643,-8793738429.47847,-1479.19518042521,17449878961.3601,2935.24501162333,143656761469.575,24164.5110217238
Lao PDR,Asia,LAO,2015,140019387937.232,20770.8027778633,2267.28672941917,3291.0323326978,8472.59125849751,12298.2115193658,6205.30452907834,9007.17918666797,15284151678.0383,22185388684.0184,57115127178.4981,82904260758.7339,41830975500.4598,60718872074.7154,82511726005.904,12239.9819980502,4567.51680169612,3878.55707416006,688.959727536069,0,1769.51970103644,1677.5961890596,35.8851521206667,0,2261.8467445747,35.8851521206667,0,2225.96159245403,0,1963.50256168332,9978.13525347549,30790379832.9891,26145989320.2731,4644390512.71596,0,11928622505.9176,11308951036.2258,241907695.610362,0,15247479848.0441,241907695.610362,0,15005572152.4338,0,13236292782.7274,67264246157.8598,-16805674311.6259,-2492.99294774997,37286950012.0693,5531.2331834783,243012389643.579,36049.0250116418
Lao PDR,Asia,LAO,2014,133368130249.863,20086.2998956381,2197.89120350484,3177.25316579761,8213.26811307811,11873.03178256,6015.37690957327,8695.77861676243,14593461305.8185,21096185771.1237,54534096233.4191,78834034016.4437,39940634927.6006,57737848245.32,84593206104.7371,12740.4088500748,4647.82370330363,3953.53980710784,694.283896195788,0,1729.31228232806,1681.96028937277,54.8710375446588,0,2703.82335343215,54.8710375446588,0,2648.95231588749,0,1977.48922163818,10036.5854966426,30860415320.9525,26250539655.4831,4609875665.46936,0,11482211602.4614,11167805923.1246,364330300.763374,0,17952727333.8912,364330300.763374,0,17588397033.1279,0,13130045924.3074,66640478770.8459,-14238779177.9506,-2144.47325744359,33910700373.7273,5107.22086379791,237633257550.377,35789.4563520672
Lao PDR,Asia,LAO,1997,44806774699.5357,8872.07524669959,773.63634098683,1099.93675211057,3663.45986505886,5208.61538164075,2889.82352407203,4108.67862953018,3907107217.4309,5555027078.2353,18501626308.4047,26305148391.131,14594519090.9738,20750121312.8957,39180183522.0693,7757.9682697157205,3486.4698424198,2898.26634309859,588.203499321205,0,1879.24862823097,1401.09489992158,0.0110667303977363,0,0.0110667303977363,0.0110667303977363,0,0,0,991.143832412974,7757.95720298532,17607770942.2203,14637157986.546,2970612955.67437,0,9490797535.88428,7075970589.49744,55890.4745286438,0,55890.4745286438,55890.4745286438,0,0,0,5005588563.99273,39180127631.5948,-6389117539.23777,-1265.09287821409,7441170911.72293,1473.40728483727,85039011594.0901,16838.3579230385
Lao PDR,Asia,LAO,2017,157730269953.188,22685.0965014829,2470.14810382799,3600.44077319597,9230.66101879783,13454.4354826851,6760.51291496984,9853.9947094891,17175026221.0996,25033990711.4587,64181109136.8369,93549160816.3512,47006082915.7373,68515170104.8925,81381418803.0994,11704.4454404587,4756.48569207699,4162.48848088905,593.997211187936,0,1816.41434050124,1618.61739738263,0,0,1812.11272943,0,0,1812.11272943,0,1700.81528106779,9892.33271102865,33072011494.0105,28941928094.7184,4130083399.29211,0,12629592484.007,11254303415.6103,0,0,12599683231.6723,0,0,12599683231.6723,0,11825828177.7992,68781735571.4271,-21745383590.2294,-3127.46643591315,44498050018.6755,6399.80239113934,261864355184.734,37661.8778971677
Lao PDR,Asia,LAO,2012,116378719100.867,18058.5270145172,1991.26084985317,2841.2463965938,7441.11410830528,10617.4129062119,5449.85325845211,7776.16650961813,12832740284.7043,18310497640.2406,47954483104.3967,68424235996.4701,35121742819.6924,50113738356.2293,82052328771.3785,12732.0888833442,4820.69440904157,4150.24680935162,670.447599689948,0,1649.08655034793,1597.34430498067,96.1316427306141,0,2770.38236809762,96.1316427306141,0,2674.25072536701,0,1894.58125087645,9961.70651524662,31067109739.9007,26746390070.2708,4320719669.62986,0,10627587746.3138,10294133293.7771,619523255.526725,0,17853812282.6762,619523255.526725,0,17234289027.1494,0,12209685708.7108,64198516488.7023,-11156379454.5331,-1731.1393467845,28120856643.8152,4363.52327381751,215395525061.527,33422.9998248945
Lao PDR,Asia,LAO,1998,47161619294.4481,9167.2046339927,799.969342680738,1135.92811801267,3788.15656003198,5379.04807396076,2988.18721735124,4243.11995594809,4115523880.29401,5843898067.78424,19488557815.0536,27673061479.3947,15373033934.7596,21829163411.6105,42750853690.5758,8309.84664908496,3757.96369994165,3165.80236778745,592.161332154197,0,1870.05337698377,1551.70001891905,5.78414684646386,0,5.78414684646386,5.78414684646386,0,0,0,1124.34540639402,8304.06250223849,19333227566.6472,16286793192.9241,3046434373.72314,0,9620680343.33747,7982879020.73099,29757133.4346117,0,29757133.4346117,29757133.4346117,0,0,0,5784309626.42551,42721096557.1412,-9508292357.01892,-1848.20756921894,7986178437.71781,1552.34135463109,88390359065.7228,17181.1850684898
Lao PDR,Asia,LAO,2003,61469704935.1403,11022.7134861028,1000.65413711317,1401.74891153287,4591.20456840005,6431.50891770278,3590.55043128688,5029.76000616991,5580287887.19078,7817049050.01069,25603495044.3224,35866209890.8181,20023207157.1317,28049160840.8074,45353567395.7373,8132.7766174143,3942.1847094828,3471.51029260834,470.674416874458,0,1731.96281679,1146.96765491041,14.0596252532698,0,139.789895584821,14.0596252532698,0,125.730270331552,0,1171.87154064626,7992.98672182948,21984144938.2902,19359363158.1714,2624781780.11878,0,9658533122.6238,6396225703.0796,78405468.5723942,0,779557923.314139,78405468.5723942,0,701152454.741744,0,6535105708.42958,44574009472.4231,-8301222834.46955,-1488.57068673423,11334236489.057,2032.44901751898,109856285985.465,19699.3684343018
Lao PDR,Asia,LAO,2016,147771998564.94,21585.6445740877,2352.40896142055,3423.9638147007,8790.68330631869,12794.961267769,6438.27434489814,9370.99745306832,16104229478.905,23439928985.0135,60179664149.8286,87592334415.1116,44075434670.9235,64152405430.0979,84323729466.9087,12317.5031204191,4605.33735788538,3955.24064530906,650.096712576319,0,1796.91107835546,1623.53271126071,12.0606866576543,0,2437.86573687279,12.0606866576543,0,2425.80505021514,0,1853.85623604476,9879.63738354632,31527430330.1302,27076968350.7264,4450461979.40374,0,12301376518.1154,11114454917.2533,82565603.5125559,0,16689253403.3077,82565603.5125559,0,16606687799.7951,0,12691214298.1021,67634476063.601,-19561038168.9725,-2857.3587791739,40886756975.2253,5972.4914897626,253421446838.102,37018.2804050955
Lao PDR,Asia,LAO,2010,102805601945.534,16451.0941774675,1829.18743901266,2573.16673753142,6835.464304024,9615.62987344362,5006.27686501134,7042.4631359122,11430894122.3175,16080143515.3456,42715944287.4561,60089657658.0783,31285050165.1386,44009514142.7327,73675194023.7604,11789.6061351813,4621.57648904787,3983.6434509384,637.933038109473,0,1577.85070667563,1391.57966317261,92.3624934363251,0,2422.93974054038,92.3624934363251,0,2330.57724710406,0,1775.65953574483,9366.66639464095,28880994040.1808,24894445226.0835,3986548814.09739,0,9860249411.38262,8696210925.81006,577188461.295012,0,15141350223.694,577188461.295012,0,14564161762.399,0,11096389422.6929,58533843800.0664,-11290290511.5503,-1806.68785534552,23262681258.7785,3722.52633092237,188453186716.523,30156.5387882257
Lao PDR,Asia,LAO,2004,64668383207.9146,11421.0539789274,1180.87254065795,1647.93005125901,4767.67416277999,6653.37981614739,3586.80162212204,5005.44976488838,6686345946.69378,9330922719.6792,26995562785.8862,37672820422.0283,20309216839.1924,28341897702.3491,46896586998.0325,8282.38506922256,4017.400754278,3550.74104606023,466.659708217772,0,1723.07125873352,1197.81210301364,28.4612804163104,0,166.633598349391,28.4612804163104,0,138.172317933081,0,1177.46735484802,8115.75147087317,22747358690.0789,20105034356.9306,2642324333.14833,0,9756387865.77098,6782261272.18065,161153689.663476,0,943514093.642709,161153689.663476,0,782360403.979233,0,6667065076.35928,45953072904.3898,-8691252241.44875,-1534.95813672842,12379678305.9091,2186.36939969515,115253396270.407,20354.8503111167
Lao PDR,Asia,LAO,1995,38955256382.3824,8037.84030241773,700.841991254422,996.560352444793,3318.75116341285,4719.08913900485,2617.90917215843,3722.52878656006,3396618796.3007,4829812806.5977,16084271094.7106,22870985287.6717,12687652298.4099,18041172481.074,35693924776.45,7364.91281955388,3444.30776622025,2867.81501681726,576.492749402989,0,1963.65451023019,1205.60092364851,0.0073397739756866,0,0.0073397739756866,0.0073397739756866,0,0,0,751.342279680953,7364.90547977991,16692779035.7544,13898816726.1496,2793962309.60484,0,9516818201.70396,5842924381.24682,35572.0897970075,0,35572.0897970075,35572.0897970075,0,0,0,3641367585.65499,35693889204.3602,-4618448032.25942,-952.948361164049,6181197921.23203,1275.39865944687,76211931047.805,15725.2034202544
Lao PDR,Asia,LAO,2002,59579582007.794,10845.9701254584,951.279998191593,1339.13314986602,4504.66958333785,6341.30054212064,3553.38958514625,5002.16739225461,5225615044.94597,7356187818.96893,24745258169.9923,34834323837.802,19519643125.0463,27478136018.8331,45073647093.0428,8205.28465192399,3967.30957793803,3456.77984599821,510.529731939816,0,1771.52500599639,1199.75721884273,12.2105894918481,0,12.2105894918481,12.2105894918481,0,0,0,1254.482259655,8193.07406243214,21793407469.7698,18988942061.9103,2804465407.85947,0,9731422653.08962,6590561543.37895,67075771.8837368,0,67075771.8837368,67075771.8837368,0,0,0,6891179654.92077,45006571321.1591,-10984527104.7093,-1999.64230706386,10561522014.2657,1922.63772899769,104230224010.393,18974.2501993163
Lao PDR,Asia,LAO,2005,66896774797.9714,11630.8315694367,1301.29246142376,1811.14731820628,4862.78113409684,6768.05043533985,3561.48867267308,4956.90311713357,7484612619.35198,10417132562.5914,27969141542.2376,38927633255.7338,20484528922.8856,28510500693.1424,48796303257.2197,8483.84075480254,4039.14717714377,3529.50224984867,509.644927295103,0,1548.37853447747,1190.54258731687,36.3237176145279,0,402.363805701261,36.3237176145279,0,366.040088086733,0,1303.40865016316,8081.47694910128,23231865879.2456,20300553382.4006,2931312496.84499,0,8905771655.66923,6847615226.44837,208922254.834257,0,2314266244.5206,208922254.834257,0,2105343989.68635,0,7496784251.33587,46482037012.6991,-8800300319.62288,-1530.04103840739,13550647909.1703,2355.9477114445,120443425644.738,20940.5789972763
Lao PDR,Asia,LAO,2001,57058594123.3753,10547.6900291696,923.199287047058,1304.22413796676,4371.6968249368,6175.99320423283,3448.49753788974,4871.76906626606,4994122245.6226,7055307420.71052,23649052453.6352,33409541669.7402,18654930208.0127,26354234249.0297,45365418124.5806,8386.12264766125,3991.15346661912,3443.58535027072,547.568116348397,0,1783.650966326,1272.15003947821,11.0489373300928,0,11.0489373300928,11.0489373300928,0,0,0,1328.11923790783,8375.07371033115,21590471952.2604,18628357326.2882,2962114625.9722,0,9648806161.71976,6881799954.86059,59770132.499998,0,59770132.499998,59770132.499998,0,0,0,7184569923.2399,45305647992.0806,-8888609984.75499,-1643.12325513413,9751841277.1151,1802.69774579905,103287243540.316,19093.3871674958
Lao PDR,Asia,LAO,1996,41802243592.6376,8442.85946981235,736.289227905686,1046.64361380206,3486.60719850229,4956.25227131009,2750.3179705966,3909.60865750803,3645511543.76049,5182136627.43869,17262872128.1885,24539371464.4492,13617360584.428,19357234837.0105,37073954892.0882,7487.88017682362,3364.81097876741,2784.1220651739,580.688913593506,0,1920.406802203,1319.10676696674,0.00899309718539913,0,0.00899309718539913,0.00899309718539913,0,0,0,883.546635789284,7487.87118372644,16659835294.0183,13784731248.4787,2875104045.5396,0,9508308557.03348,6531154829.07191,44526.5778188622,0,44526.5778188622,44526.5778188622,0,0,0,4374611685.38672,37073910365.5104,-5006019413.72506,-1011.0729659658,6823759822.05946,1378.20461970483,80693938893.0602,16297.871300375
Lao PDR,Asia,LAO,2009,93700847409.9507,15239.3222693847,1699.09917380974,2378.98179251381,6349.33933169915,8889.98293768549,4650.24015788942,6511.00114517168,10447120259.3675,14627462166.031601,39039693849.69,54661153560.2606,28592573590.3225,40033691394.229,66460914956.0237,10809.0730161897,4369.34255821943,3719.8573115507,649.485246668727,0,1574.06631238224,1265.78325322783,83.4595737584665,0,1818.35107872453,83.4595737584665,0,1734.89150496606,0,1781.52981363572,8990.72193746522,26865440148.3468,22872000222.5188,3993439925.82801,0,9678340331.83863,7782824023.81144,513161454.781504,0,11180355264.7204,513161454.781504,0,10667193809.9389,0,10953955187.3063,55280559691.3032,-12055891119.931,-1960.74651510281,21723211318.9852,3533.02053467665,169829082565.029,27620.6693051482
Latvia,Europe,LVA,2015,192072604635.159,97127.6774654198,44890.2321847318,47245.3653203678,47322.4693934948,49805.208071925,2432.23720876308,2559.84275155715,88771646181.5761,93428985545.891,93581460932.3097,98491143702.8495,4809814750.73363,5062158156.95856,26900597235.3675,13603.1504173483,3240.91671752966,1904.91350881272,1336.00320871694,76.6693499553864,4523.06286733799,4019.55560495396,0,0,0,0,0,0,0,1742.94587757129,13603.1504173483,6409000313.66627,3767017896.34188,2641982417.32439,151615709.609225,8944478942.85828,7948779736.79779,0,0,0,0,0,0,0,3446722532.4359198,26900597235.3675,-19857436128.4545,-10041.5499401295,229956847980.556,116285.061079093,429072613722.628,216974.339021732
Latvia,Europe,LVA,2004,127291826611.874,56246.1178018129,25205.1923920915,26482.1118359595,27428.287113754,28817.8306880588,2223.09472166253,2335.71885209932,57042425416.7749,59932249902.4204,62073559989.4532,65218266622.4211,5031134572.67834,5286016720.00071,27066684564.7201,11959.8875203017,2199.12779842648,1188.2224583148,1010.90534011168,916.718703612858,3351.72953883345,4348.34894066339,0,0,0,0,0,0,0,1143.96253876548,11959.8875203017,4976894501.43053,2689092386.3063,2287802115.12423,2074646265.95774,7585372857.38382,9840844151.29202,0,0,0,0,0,0,0,2588926788.65601,27066684564.7201,-12875940433.8396,-5689.4592663761,199523485428.681,88162.9383783467,341006056171.436,150679.484434085
Latvia,Europe,LVA,1996,96679480065.9876,39345.0327508005,15649.0652432336,15876.1316125438,19530.8212453431,19814.2115054574,3881.75600210949,3938.07989291364,38453227395.1091,39011179873.238,47991563642.1246,48687916423.863,9538336247.01548,9676736550.62503,24068652700.6793,9795.06642081152,3864.79031419448,2369.99582145448,1494.79449274,205.833447302302,2111.5639581465002,2270.28592068397,0,0,0,0,0,0,0,1342.59278048427,9795.06642081152,9496647785.42559,5823605872.38603,3673041913.03957,505778475.047058,5188581412.36467,5578596510.5949,0,0,0,0,0,0,0,3299048517.24711,24068652700.6793,-1133823127.41914,-461.424782709557,183278373810.466,74587.6334374615,302892683449.714,123266.307826364
Latvia,Europe,LVA,2018,206456717930.126,107129.256585096,48628.2132137154,54283.3868774028,50621.1576346528,56508.0989504429,1992.94442093759,2224.71207304001,93715028171.9288,104613531822.072,97555778843.4044,108900939086.721,3840750671.47598,4287407264.64881,26953503239.8361,13986.0247387294,3416.76459349622,2088.10539135889,1328.65920213733,77.9177022970073,4673.18215197467,3978.41874339009,0,0,0,0,0,0,0,1839.7415475714,13986.0247387294,6584699888.70648,4024142419.48669,2560557469.2198,150160970.006533,9006035140.54963,7667105163.37404,0,0,0,0,0,0,0,3545502077.19936,26953503239.8361,-16618470000,-8623.23277503744,233396922407.917,121108.380669268,450188673577.878,233600.429218056
Latvia,Europe,LVA,2007,233080905462.826,105930.21733736,47734.0088418354,50831.4603352091,51300.6631350435,54629.5542023161,3566.65429320805,3798.09386710703,105030333004.912,111845732962.069,112878131612.615,120202773850.211,7847798607.70299,8357040888.14227,27318007143.6007,12415.4418749961,2516.51199201682,1388.74117361081,1127.77081840601,631.03046756455694,4081.37024169705,3994.90795411012,0,0,0,0,0,0,0,1191.62121960753,12415.4418749961,5537144248.8344,3055681922.8252,2481462326.0092,1388472113.54398,8980340977.06206,8790095844.12735,0,0,0,0,0,0,0,2621953960.03293,27318007143.6007,-24922740000.0919,-11326.8448979546,217371867638.628,98790.8002856977,452848040244.963,205809.614600099
Latvia,Europe,LVA,2012,158876833152.576,78098.2889864253,37255.2525361759,35487.7708063257,39997.9454405292,38100.3435458961,2742.6929043533,2612.57273957044,75789068084.1409,72193446418.9537,81368580370.632,77508252781.9438,5579512286.4911,5314806362.9902,25959806526.7087,12760.932049845,2904.7222025661,1717.70534620091,1187.01685636519,386.092238811752,4333.9236983759,3536.10283037132,0,0,0,0,0,0,0,1600.09107971995,12760.932049845,5909131566.40207,3494360622.1781,2414770944.22397,785434777.167284,8816583324.15635,7193561173.77815,0,0,0,0,0,0,0,3255095685.2048,25959806526.7087,-20600029886.9721,-10126.253496611,226325417258.952,111253.651594933,390562027051.265,191986.619134592
Latvia,Europe,LVA,2003,116286436611.886,50825.4911534038,22978.0275368145,24073.8210537957,24820.9065164784,26004.5846369253,1842.878979664,1930.76358312969,52572692992.9923,55079819249.1371,56789117168.9094,59497319442.9765,4216424175.91716,4417500193.8395,25056782905.3095,10951.6065243021,2112.21095237034,1139.06240161022,973.148550760124,82.1517848675573,3100.37057444348,4519.01704506096,0,0,0,0,0,0,0,1137.85616755973,10951.6065243021,4832643609.53048,2606123517.0761,2226520092.45438,187959586.946652,7093508357.65084,10339307643.3325,0,0,0,0,0,0,0,2603363707.84912,25056782905.3095,-9673197308.4673,-4227.87917964615,195335211837.003,85375.4605475209,327005234045.731,142924.679045581
